image_path,caption
dataset/data/coco/val2014/COCO_val2014_000000347925.jpg,Two giraffes are standing in front of a fence.
dataset/data/coco/val2014/COCO_val2014_000000309022.jpg,Some food sits in a pot in a kitchen. 
dataset/data/coco/val2014/COCO_val2014_000000086426.jpg,A desk has a computer and computer accessories in it.
dataset/data/coco/val2014/COCO_val2014_000000304447.jpg,A cat in a bathroom with toilet paper on the floor.
dataset/data/coco/val2014/COCO_val2014_000000402626.jpg,A dog herds some sheep away from the trees. 
dataset/data/coco/val2014/COCO_val2014_000000135116.jpg,A dog standing up near a car looking ahead.
dataset/data/coco/val2014/COCO_val2014_000000423769.jpg,"A white porcelain sink is in the bathroom, next to an orange soap dish attached to the wall, near the door with graffiti spray painted onto it."
dataset/data/coco/val2014/COCO_val2014_000000210883.jpg,A large group of sheep near two men
dataset/data/coco/val2014/COCO_val2014_000000134096.jpg,A cat drinking out of the faucet of a sink.
dataset/data/coco/val2014/COCO_val2014_000000556230.jpg,A stainless steel oven sits between white cupboards with black counter tops while sun shines through the kitchen windows.
dataset/data/coco/val2014/COCO_val2014_000000165750.jpg,Bathroom with Green Tiled shower and Red patterned Shower curtain.
dataset/data/coco/val2014/COCO_val2014_000000315868.jpg,A motorcycle parked next to street with little to no traffic.
dataset/data/coco/val2014/COCO_val2014_000000091263.jpg,There is a woman in the kitchen cooking
dataset/data/coco/val2014/COCO_val2014_000000578632.jpg,A cat sitting on the hood of a car.
dataset/data/coco/val2014/COCO_val2014_000000094745.jpg,A guy swings a tennis racket near a fence. 
dataset/data/coco/val2014/COCO_val2014_000000134096.jpg,A calico cat drinks water from a faucet. 
dataset/data/coco/val2014/COCO_val2014_000000181524.jpg,A CITGO station is shown at the corner of the street.
dataset/data/coco/val2014/COCO_val2014_000000557135.jpg,A large empty bathroom with a walk in shower tub.
dataset/data/coco/val2014/COCO_val2014_000000375916.jpg,A bathroom with gray tiled floor and walls
dataset/data/coco/val2014/COCO_val2014_000000370138.jpg,A kitchen with green walls and plants on the windowsill
dataset/data/coco/val2014/COCO_val2014_000000099425.jpg,"A group of bikers make their way through the intersection in town, where tents and flags are set up."
dataset/data/coco/val2014/COCO_val2014_000000155617.jpg,A black and white checkered bathroom with toilet
dataset/data/coco/val2014/COCO_val2014_000000352000.jpg,A bathroom with two sinks and tiled walls.
dataset/data/coco/val2014/COCO_val2014_000000216497.jpg,Some chairs sit at an island near an open door. 
dataset/data/coco/val2014/COCO_val2014_000000107922.jpg,A person sits at a table in a kitchen. 
dataset/data/coco/val2014/COCO_val2014_000000339974.jpg,A traffic signal sitting next to a street at night.
dataset/data/coco/val2014/COCO_val2014_000000195267.jpg,A motorcyclist yeilds for a passing car at an intersection.
dataset/data/coco/val2014/COCO_val2014_000000241888.jpg,Two toilets are in stalls next to one another. 
dataset/data/coco/val2014/COCO_val2014_000000309022.jpg,A kitchen has all stainless steel appliances and counters.
dataset/data/coco/val2014/COCO_val2014_000000432605.jpg,A partially open door with a bathroom behind it.
dataset/data/coco/val2014/COCO_val2014_000000005412.jpg,A beige bathroom stall with a sink and a toilet also a urinal.
dataset/data/coco/val2014/COCO_val2014_000000120340.jpg,A bus driver putting a bike on front of a bus
dataset/data/coco/val2014/COCO_val2014_000000054305.jpg,A giraffe walks through a line of cars in a parking lot.
dataset/data/coco/val2014/COCO_val2014_000000535483.jpg,A woman riding a bike down the street.
dataset/data/coco/val2014/COCO_val2014_000000054305.jpg,A huge giraffe walking between some cars on a road.
dataset/data/coco/val2014/COCO_val2014_000000413096.jpg,A large white and blue plane is at the airport.
dataset/data/coco/val2014/COCO_val2014_000000578632.jpg,A large orange cat sleeps on the hood of a car.
dataset/data/coco/val2014/COCO_val2014_000000035525.jpg,A man standing in a large kitchen looking into a pot.
dataset/data/coco/val2014/COCO_val2014_000000560879.jpg,A crowd of people flying kits on a beach next to the ocean.
dataset/data/coco/val2014/COCO_val2014_000000086426.jpg,A computer sits on a desk next to some shelves. 
dataset/data/coco/val2014/COCO_val2014_000000035525.jpg,A guy looks in a pan while cooking in a kitchen. 
dataset/data/coco/val2014/COCO_val2014_000000560367.jpg,A white toilet sitting next to a toilet paper roller in a bathroom.
dataset/data/coco/val2014/COCO_val2014_000000368900.jpg,A TV sits in a room with many other things. 
dataset/data/coco/val2014/COCO_val2014_000000315868.jpg,Motorcycle parked next to a railing by the street.
dataset/data/coco/val2014/COCO_val2014_000000563311.jpg,An old wooden steeple with a clock on it
dataset/data/coco/val2014/COCO_val2014_000000178084.jpg,A silver motorcycle in the foreground of an area where there are other motorcycles.
dataset/data/coco/val2014/COCO_val2014_000000084064.jpg,A view form the top of a bathroom of a toilet.
dataset/data/coco/val2014/COCO_val2014_000000183895.jpg,Airplanes on an airstrip beneath a hazy sky.
dataset/data/coco/val2014/COCO_val2014_000000022718.jpg,A small airplane landing in a field at sunset
dataset/data/coco/val2014/COCO_val2014_000000095736.jpg,A small bird perched on the windshield of a car
dataset/data/coco/val2014/COCO_val2014_000000436130.jpg,A kitchen with white tile floor and blue sloped ceiling.
dataset/data/coco/val2014/COCO_val2014_000000448765.jpg,A restroom with two toilets sitting side by side.
dataset/data/coco/val2014/COCO_val2014_000000200365.jpg,A picture of two hot dogs and a cup of soda
dataset/data/coco/val2014/COCO_val2014_000000543660.jpg,Picture of a bathroom with two toilets and tiled floors
dataset/data/coco/val2014/COCO_val2014_000000525344.jpg,A large Delta passenger jet being prepared for take off from an airport runway.
dataset/data/coco/val2014/COCO_val2014_000000079878.jpg,The interior of a bathroom with crumpled and torn toilet paper on the floor along with a toilet roll that has been pulled.
dataset/data/coco/val2014/COCO_val2014_000000488755.jpg,A couple walks through snow with skiis and poles.
dataset/data/coco/val2014/COCO_val2014_000000561578.jpg,A clocktower that is on the sidewalk alongside a street is showing four twenty as the time. 
dataset/data/coco/val2014/COCO_val2014_000000488755.jpg,Two people cross country skiing holding ski poles
dataset/data/coco/val2014/COCO_val2014_000000380756.jpg,A herd of sheep are walking up a muddy hill next to a parked minivan.
dataset/data/coco/val2014/COCO_val2014_000000515266.jpg,A white truck parked next to a white trailer.
dataset/data/coco/val2014/COCO_val2014_000000320249.jpg,a motorcycle being driven down the road with people watching on the sidewalk
dataset/data/coco/val2014/COCO_val2014_000000263700.jpg,a man standing by a police motorcycle with a policeman
dataset/data/coco/val2014/COCO_val2014_000000041271.jpg,Two cats eating food from bowls on a black and white checkered tile floor.
dataset/data/coco/val2014/COCO_val2014_000000360564.jpg,A walk in shower next to a toilet with a wooden seat.
dataset/data/coco/val2014/COCO_val2014_000000497969.jpg,A crowd of bikers driving down a street next to tall buildings.
dataset/data/coco/val2014/COCO_val2014_000000014921.jpg,"The bathroom has a single sink, and a white porcelain toilette, with floral paintings on the wall."
dataset/data/coco/val2014/COCO_val2014_000000515289.jpg,three bicycle riders some trees and a pigeon
dataset/data/coco/val2014/COCO_val2014_000000099518.jpg,Several men and women standing on a balcony watching planes on a runway.
dataset/data/coco/val2014/COCO_val2014_000000151911.jpg,A blurry photo of a kitchen and a dining room.
dataset/data/coco/val2014/COCO_val2014_000000465664.jpg,A WHITE AND BLUE 787 PLANE AT THE AIRPORT.
dataset/data/coco/val2014/COCO_val2014_000000453093.jpg,A well lit bathroom with a bucket on the floor.
dataset/data/coco/val2014/COCO_val2014_000000026522.jpg,A BATHROOM WITH A TUB AND SHADES ON WOODEN FLOORS
dataset/data/coco/val2014/COCO_val2014_000000579593.jpg,one giraffe is walking through some bushes and trees
dataset/data/coco/val2014/COCO_val2014_000000127668.jpg,A AIR PLANE PARKED ON THE TARP WITH A SERVICE TRUCK NEXT TO IT 
dataset/data/coco/val2014/COCO_val2014_000000264121.jpg,A nice touring motorcycle is parked on asphault
dataset/data/coco/val2014/COCO_val2014_000000002061.jpg,A toilet in a stall with the toilet seat up.
dataset/data/coco/val2014/COCO_val2014_000000133503.jpg,Snowy city with a bus moving on the street
dataset/data/coco/val2014/COCO_val2014_000000562150.jpg,Girl with a yellow shirt holding a small cat
dataset/data/coco/val2014/COCO_val2014_000000309022.jpg,a kitchen with a sink and many cooking machines and a pot of food
dataset/data/coco/val2014/COCO_val2014_000000127668.jpg,A fuel truck is parked next to an airplane.
dataset/data/coco/val2014/COCO_val2014_000000337044.jpg,Man standing near a pen full of sheep while the dog looks on.
dataset/data/coco/val2014/COCO_val2014_000000504900.jpg,A man wearing glasses holds his dog in his lap
dataset/data/coco/val2014/COCO_val2014_000000568717.jpg,Functional tiled white and green kitchen with sink and stove.
dataset/data/coco/val2014/COCO_val2014_000000284153.jpg,A walk in shower tub sitting next to a white toilet
dataset/data/coco/val2014/COCO_val2014_000000142261.jpg,A young woman stands by the post with a pink umbrella.
dataset/data/coco/val2014/COCO_val2014_000000509807.jpg,"A kitchen with drawers and an oven, and items on the counter."
dataset/data/coco/val2014/COCO_val2014_000000195267.jpg,A man sitting at a crosswalk on a motorcycle
dataset/data/coco/val2014/COCO_val2014_000000344488.jpg,A modern kitchen that is bright and painted blue and yellow.
dataset/data/coco/val2014/COCO_val2014_000000255654.jpg,a bathroom with a toilet and two rolls of toilet paper near by
dataset/data/coco/val2014/COCO_val2014_000000438999.jpg,A coffee cake sitting on a blue plate with a spoon containing a smiley face.
dataset/data/coco/val2014/COCO_val2014_000000360573.jpg,A man standing next to a set of piked motorcycles.
dataset/data/coco/val2014/COCO_val2014_000000303321.jpg,A man is standing next to  two motorcycles.
dataset/data/coco/val2014/COCO_val2014_000000581654.jpg,Two lambs in a fenced in area with a dog.
dataset/data/coco/val2014/COCO_val2014_000000303321.jpg,A picture of a person in leather and helmet standing behind two motorcycles.
dataset/data/coco/val2014/COCO_val2014_000000394517.jpg,a bathroom with a sink and a shower and a mirror
dataset/data/coco/val2014/COCO_val2014_000000183895.jpg,A large passenger jet taking off from an airport runway.
dataset/data/coco/val2014/COCO_val2014_000000410350.jpg,Two chefs in a kitchen with brown wood cabinets.
dataset/data/coco/val2014/COCO_val2014_000000541086.jpg,A black and gold antique looking vase or pitcher is sitting on a ledge.  
dataset/data/coco/val2014/COCO_val2014_000000267135.jpg,A modern style wooden kitchen with multi layered counters.
dataset/data/coco/val2014/COCO_val2014_000000178084.jpg,A futuristic looking gas powered motorcycle in a garage.
dataset/data/coco/val2014/COCO_val2014_000000173350.jpg,Two dogs looking up at a camera in a bathroom.
dataset/data/coco/val2014/COCO_val2014_000000062200.jpg,A coin meter outside at a parking lot.
dataset/data/coco/val2014/COCO_val2014_000000125870.jpg,A plane sitting on a tarmac with a lots of buses.
dataset/data/coco/val2014/COCO_val2014_000000561578.jpg,Clock tower in middle of town made of brick and painted whote.
dataset/data/coco/val2014/COCO_val2014_000000504900.jpg,A man with a dog on his lap.
dataset/data/coco/val2014/COCO_val2014_000000334291.jpg,some people in a kitchen and one woman is cooking
dataset/data/coco/val2014/COCO_val2014_000000427796.jpg,A kitchen with steel pots and a wall of knives.
dataset/data/coco/val2014/COCO_val2014_000000483994.jpg,many different species of sheep in display at a museum 
dataset/data/coco/val2014/COCO_val2014_000000557135.jpg,A large bathroom that is very well kept
dataset/data/coco/val2014/COCO_val2014_000000348140.jpg,An intracately designed boat on a river bank.
dataset/data/coco/val2014/COCO_val2014_000000102668.jpg,A tall building in the background with the number 9000 on a sign.
dataset/data/coco/val2014/COCO_val2014_000000263687.jpg,An Asian gentleman sitting in a blue chair at an open office area.
dataset/data/coco/val2014/COCO_val2014_000000290521.jpg,A herd of sheep walking on a cluster of dry grass.
dataset/data/coco/val2014/COCO_val2014_000000035525.jpg,"A man preparing food in a large, industrial kitchen."
dataset/data/coco/val2014/COCO_val2014_000000111076.jpg,A small white toilet sitting next to a sink.
dataset/data/coco/val2014/COCO_val2014_000000426053.jpg,A older bathroom with an ornately designed toilet and tile flooring.
dataset/data/coco/val2014/COCO_val2014_000000550864.jpg,"A modern kitchen with stainless steel fridge, wooden cabinets, and overhead lighting is separated from the dining room by a bar."
dataset/data/coco/val2014/COCO_val2014_000000370138.jpg,A kitchen with plants sitting in the window
dataset/data/coco/val2014/COCO_val2014_000000190734.jpg,A kitchen with a washer sitting next to a metal sink.
dataset/data/coco/val2014/COCO_val2014_000000523373.jpg,A table full of vegetables and fruits  piled on top of each other.
dataset/data/coco/val2014/COCO_val2014_000000356145.jpg,a motorcycle with a luggage holder in the back parked next to a waterfall
dataset/data/coco/val2014/COCO_val2014_000000489248.jpg,A man sitting on a park bench next to a herd of sheep.
dataset/data/coco/val2014/COCO_val2014_000000378727.jpg,A person on a motorcycle performing a test in front of a radar speed sign.
dataset/data/coco/val2014/COCO_val2014_000000280320.jpg,A wall of urinals and one has a handrail.
